# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region),,,,,,,,
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2015,2100
Africa_Western,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Argentina,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,BlendVegOil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,BlendVegOil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Argentina,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Argentina,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Argentina,regional biomassOil soybean,regional biomassOil soybean,Soybean oil,trn_freight,4.52E-04,11500,11500,11500,11500,11500
Argentina,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Argentina,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Argentina,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
Australia_NZ,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,BlendVegOil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,BlendVegOil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Australia_NZ,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Australia_NZ,regional biomassOil rapeseed,regional biomassOil rapeseed,Rapeseed oil,trn_freight,4.52E-04,11500,11500,11500,11500,11500
Australia_NZ,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Australia_NZ,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Australia_NZ,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
Brazil,FeedCrops,Corn,Corn,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,Fruits,Fruits,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,Legumes,Legumes,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,150,150,150,150,150
