# File: A_jet_fuel_net_trade.csv
# Title: A_jet_fuel_net_trade
# Units: Various
# Description: NA
# Source: KBN generated this using net jet trade from IEA temporarily. We should re-generate this in the data system
# Column types: iinnnnn 
# ----------
GCAM_region_ID,year,value,cons,prod,imports,exports
31,1972,5.98746E-05,0.01804166,0.018101535,0,5.99E-05
31,1973,7.20198E-05,0.0171626,0.01723462,0,7.20E-05
31,1974,-0.0004186,0.01887886,0.01846026,0.0004186,0
27,2005,-0.032662152,0.045426774,0.012764622,0.032662152,0
31,1976,-0.00016744,0.01908816,0.01892072,0.00016744,0
31,1977,-0.00016744,0.02457182,0.02440438,0.00016744,0
31,1978,0,0.02829736,0.02829736,0,0
31,1979,0,0.02725086,0.02725086,0,0
31,1980,0,0.03520426,0.03520426,0,0
31,1981,7.39076E-05,0.03512054,0.035194448,0,7.39E-05
31,1982,0.000101851,0.03440892,0.034510771,0,0.000101851
31,1983,0,0.0286741,0.0286741,0,0
31,1984,0,0.03281824,0.03281824,0,0
31,1985,0,0.02875782,0.02875782,0,0
31,1986,0.000515026,0.02812992,0.028644946,0,0.000515026
31,1987,0.000360237,0.02955316,0.029913397,0,0.000360237
31,1988,5.61028E-05,0.02959502,0.029651123,0,5.61E-05
31,1989,0,0.02896712,0.02896712,0,0
27,2010,-0.037980473,0.038782755,0.000802282,0.037980473,0
31,1991,0.000445591,0.02708342,0.027529011,0,0.000445591
31,1992,0.000794771,0.03143686,0.032231631,0,0.000794771
31,1993,0.000836769,0.03189732,0.032734089,0,0.000836769
31,1994,0.000348521,0.03838562,0.038734141,0,0.000348521
31,1995,-0.0000419,0.04336696,0.04332506,4.19E-05,0
31,1996,-0.0031395,0.04721808,0.04407858,0.0031395,0
31,1997,-0.00535808,0.0525343,0.04717622,0.00535808,0
31,1998,-0.00556738,0.05864586,0.05307848,0.00556738,0
31,1999,-0.00205114,0.0602784,0.05822726,0.00205114,0
31,2000,-0.0039767,0.06061328,0.05663658,0.0039767,0
31,2001,0.002282853,0.04893434,0.051217193,0,0.002282853
31,2002,0.00916305,0.0412321,0.05039515,0,0.00916305
31,2003,0.001475678,0.0399763,0.041451978,0,0.001475678
31,2004,0.000825573,0.0473018,0.048127373,0,0.000825573
28,1990,-0.0000419,0.09246874,0.09242684,4.19E-05,0
31,2006,0.002285644,0.03687866,0.039164304,0,0.002285644
31,2007,0.002800828,0.03993444,0.042735268,0,0.002800828
31,2008,-0.00079534,0.04031118,0.03951584,0.00079534,0
31,2009,-0.00113022,0.04194372,0.0408135,0.00113022,0
30,1975,-0.00016744,0.02293928,0.02277184,0.00016744,0
31,2011,-0.00385112,0.04432974,0.04047862,0.00385112,0
31,2012,-0.00171626,0.04554368,0.04382742,0.00171626,0
31,2013,-0.0027209,0.0573482,0.0546273,0.0027209,0
31,2014,-0.00301392,0.05852028,0.05550636,0.00301392,0
30,1990,-0.00452088,0.02946944,0.02494856,0.00452088,0
32,1971,6.27466E-05,0.01092546,0.010988207,0,6.27E-05
32,1972,5.98746E-05,0.01113476,0.011194635,0,5.99E-05
32,1973,7.20198E-05,0.01259986,0.01267188,0,7.20E-05
32,1974,-0.00012558,0.01414868,0.0140231,0.00012558,0
31,1975,-0.00046046,0.02076256,0.0203021,0.00046046,0
32,1976,0,0.0161161,0.0161161,0,0
32,1977,0,0.01762306,0.01762306,0,0
32,1978,0,0.01913002,0.01913002,0,0
32,1979,0,0.02021838,0.02021838,0,0
32,1980,0,0.02013466,0.02013466,0,0
32,1981,0,0.02268812,0.02268812,0,0
32,1982,0,0.0244881,0.0244881,0,0
32,1983,0,0.02289742,0.02289742,0,0
32,1984,0,0.01996722,0.01996722,0,0
32,1985,0,0.0196742,0.0196742,0,0
32,1986,0,0.01791608,0.01791608,0,0
32,1987,0,0.01913002,0.01913002,0,0
32,1988,0,0.02193464,0.02193464,0,0
32,1989,0,0.0215579,0.0215579,0,0
31,1990,0,0.02875782,0.02875782,0,0
32,1991,0,0.02285556,0.02285556,0,0
32,1992,0,0.0255346,0.0255346,0,0
32,1993,0,0.02503228,0.02503228,0,0
32,1994,0.000387246,0.02984618,0.030233426,0,0.000387246
32,1995,0.000266968,0.03122756,0.031494528,0,0.000266968
32,1996,0.002265558,0.03064152,0.032907078,0,0.002265558
32,1997,0.001214378,0.03319498,0.034409358,0,0.001214378
32,1998,0.002841914,0.031395,0.034236914,0,0.002841914
32,1999,0.007139621,0.03093454,0.038074161,0,0.007139621
32,2000,0.012321251,0.0284648,0.040786051,0,0.012321251
32,2001,0.017972279,0.0284648,0.046437079,0,0.017972279
32,2002,0.015166427,0.02854852,0.043714947,0,0.015166427
32,2003,0.01304181,0.02687412,0.03991593,0,0.01304181
32,2004,0.010771758,0.02683226,0.037604018,0,0.010771758
31,2010,-0.00192556,0.04119024,0.03926468,0.00192556,0
32,2006,0.009350365,0.02938572,0.038736085,0,0.009350365
32,2007,0.002173777,0.02591134,0.028085117,0,0.002173777
32,2008,0.00198026,0.02892526,0.03090552,0,0.00198026
32,2009,0.007694927,0.02984618,0.037541107,0,0.007694927
32,1975,0,0.01460914,0.01460914,0,0
32,2011,0.001874623,0.03717168,0.039046303,0,0.001874623
32,2012,-0.0002093,0.04006002,0.03985072,0.0002093,0
32,2013,0,0.04190186,0.04190186,0,0
32,2014,-0.00217672,0.05303662,0.0508599,0.00217672,0
32,1990,0,0.023023,0.023023,0,0
